X	Y	FID	Facility_N	F_NAME	HMIS	Province	District	Division	LOCATION	Sub_Locati	Spatial_Re	Facility_T	Agency	Latitude	Longitude	GlobalID
36.888084	-1.277871	3813	288	UMOJA MEDICAL AND NURSING HOME (CLINIC)	2696	NAIROBI	NAIROBI	EMBAKASI	UMOJA	UMOJA	WAYUMBA	7	PRIV	-1.277871	36.888084	{1A22048C-D5B8-49B2-AEF9-234E61545D8A}
38.17658	-2.06711	3814	69	IKUTHA MEDICAL CLINIC	0	EASTERN	KITUI	IKUTHA	IKUTHA	MAAINI	1:50000 MAPS	6	PRIV	-2.06711	38.17658	{69D9FA91-677F-4937-A860-F4A1CD9AC6E7}
40.124937	-3.239143	3815	32	SEA BREEZE NURSING HOME	569	COAST	MALINDI	MALINDI	MALINDI	SHELLA(MALINDI)	DSA/DFH(MOH)-UNFPA REPORT	7	PRIV	-3.239143	40.124937	{0E215380-5920-4AD3-91AB-20B4E44978B8}
39.692579	-4.030596	3816	188	JAMII HEALTH CARE CLINIC	4520	COAST	MOMBASA	KISAUNI	KONGOWEA	MAWENI	ILRI MKT CENTRE	6	PRIV	-4.030596	39.692579	{610184FD-8E4C-4369-9B7A-4396F02DAECE}
37.07	0.02	3817	51	KENYA AIR FORCE DISP	1705	RIFT VALLEY	LAIKIPIA	CENTRAL	NANYUKI	MAJENGO(LAIKIPIA)	ILRI VILLAGES	9	AF	0.02	37.07	{B6083707-F689-4E4D-AA5F-114356EE4953}
34.3	0.38	3818	36	COUNTRY NURSING HOME	2484	WESTERN	BUSIA	BUTULA	ELUGULU	BULWANI	ILRI VILLAGES	7	PRIV	0.38	34.3	{D217B0C2-859F-41A0-BEE6-8249BDE071F6}
40.013935	-3.323277	3819	34	WATAMU MATERNITY & NURSING HOME	4477	COAST	MALINDI	MALINDI	WATAMU	JIMBA(MALINDI)	AMKENI	7	PRIV	-3.323277	40.013935	{A5023D00-3157-4511-966A-36C4A39944EC}
36.801751	-1.260665	3820	290	WESTLANDS MAT. UNIT	172	NAIROBI	NAIROBI	WESTLANDS	PARKLANDS	UPPER PARKLANDS	GPS	7	LA	-1.260665	36.801751	{15ADA79C-5E0F-479B-ABF5-0439E28BB567}
37.9736	-1.39068	3821	70	ISOVYA DISP	2285	EASTERN	KITUI	CENTRAL	KYANGWITHYA WEST	MBUSYANI(CENTRAL)	1:50000 MAPS	4	PRIV	-1.39068	37.9736	{C4927F37-85D8-4B1A-88E1-F51D28CC4003}
39.661229	-4.055094	3822	189	JAMII MEDICARE CENTRE	0	COAST	MOMBASA	ISLAND	RAILWAY	SHIMANZI	ILRI MKT CENTRE	6	PRIV	-4.055094	39.661229	{4497F5CC-8C3A-44F7-BB12-9731FE4DF633}
34.117142	0.446296	3823	37	FPAK CLINIC (BUSIA)	2950	WESTERN	BUSIA	TOWNSHIP	TOWNSHIP	MJINI CENTRAL	ILRI MKT CENTRE	8	NGO	0.446296	34.117142	{E4666023-AB40-457B-8CC7-EEE5F2D4F03A}
37.112412	-0.031121	3824	52	LAIKIPIA AIRBASE HEALTH CENTRE	3271	RIFT VALLEY	LAIKIPIA	CENTRAL	NANYUKI	MAJENGO(LAIKIPIA)	ILRI VILLAGES	9	AF	-0.031121	37.112412	{E9306EF8-9298-4711-BAD9-EA1D62B306E2}
39.696161	-4.027827	3825	85	AWADH DISPENSARY	4470	COAST	MOMBASA	KISAUNI	KONGOWEA	MAWENI	DSA/DFH(MOH)-UNFPA REPORT	7	PRIV	-4.027827	39.696161	{36759195-8701-4AB7-B5C5-B2D9625E4142}
34.377796	-0.06709	3826	30	ORTHODOX MISSION MAT & NUR HOME	2340	NYANZA	BONDO	RARIEDA	CENTRAL ASEMBO	RAMBA NORTH	ILRI MKT CENTRE	7	MISS	-0.06709	34.377796	{8A8CCE7D-680A-4789-A0A2-E550C5740C90}
37.85	-1.6	3827	72	KALIMANI M/C	4159	EASTERN	KITUI	YATTA	YATTA	NDUNGUNI(KITUI)	ILRI VILLAGES	6	PRIV	-1.6	37.85	{7B7DC62D-954B-482B-9791-415616BA135A}
39.681287	-4.036832	3828	190	JOCHAM HOSP	0	COAST	MOMBASA	KISAUNI	KONGOWEA	KONGOWEA	AMKENI	5	PRIV	-4.036832	39.681287	{59F820D4-5145-4619-970E-5047EA9F28B5}
34.251465	0.447345	3829	38	NAMBALE COMMUNITY AND NURSING HOME	2483	WESTERN	BUSIA	NAMBALE	NAMBALE T/SHIP	SIEKUNYA	AMKENI	7	PRIV	0.447345	34.251465	{28995047-6B7E-4C0D-BD79-B0487A2F42C1}
36.374279	0.032007	3830	53	LAIKIPIA CAMPUS DISP	4401	RIFT VALLEY	LAIKIPIA	NYAHURURU	MAINA	MAINA(LAIKIPIA)	ILRI TOWNS	9	MOH	0.032007	36.374279	{92E12AF4-ABE2-4242-8FC7-A755814BB8B9}
34.2507	-0.091	3831	31	OWEN'S MATERNITY AND NURSING HOME	4248	NYANZA	BONDO	BONDO	BONDO TOWNSHIP	NYAWITA(BONDO)	GPS	7	PRIV	-0.091	34.2507	{E40E23D1-2119-49B5-81CA-83736FEE9962}
39.665417	-4.051583	3832	86	BAKARANI MAT. & NURSING	2941	COAST	MOMBASA	ISLAND	MAJENGO	MAJENGO(MOMBASA)	AMKENI	7	PRIV	-4.051583	39.665417	{5167A766-1C51-4BD0-899E-B7D55A14CCFC}
37.922276	-1.674609	3833	75	KAVISUNI MEDICAL CLINIC	0	EASTERN	KITUI	CENTRAL	MALIKU	KAVISUNI	ILRI MKT CENTRE	6	PRIV	-1.674609	37.922276	{CB75A9A0-D750-409A-AE2B-3981EB868DBD}
39.6862	-4.00349	3834	191	JOY MEDICAL CLINIC	4510	COAST	MOMBASA	KISAUNI	KISAUNI	MAGOGONI	AMKENI	6	PRIV	-4.00349	39.6862	{2AD62D50-6D1C-43BF-9B79-090925846487}
34.10136	0.45521	3835	39	NEW BUSIA MNH	2482	WESTERN	BUSIA	TOWNSHIP	TOWNSHIP	MJINI CENTRAL	GPS	7	PRIV	0.45521	34.10136	{02044146-C10E-49D1-9FEF-DB3F779E0B12}
37.08606	0.014112	3836	0		0						ILRI TOWNS	9	AF	0.014112	37.08606	{419D2934-CC1A-4DF1-8B5B-7618BB9C8028}
34.82342	-0.82079	3837	29	EMENWA NURSING & MATERNITY HOME	3927	NYANZA	GUCHA	NYAMACHE	BASSI CENTRAL	EMENWA	GPS	7	PRIV	-0.82079	34.82342	{E584B65E-BF22-4956-A97F-397BAF501C63}
34.12395	0.45547	3838	40	TANAKA'S MATERNITY & NURSING HOME	0	WESTERN	BUSIA	TOWNSHIP	TOWNSHIP	MJINI CENTRAL	GPS	7	PRIV	0.45547	34.12395	{D8EC893B-8909-4F6A-A615-27E494E6905A}
39.641694	-4.091504	3839	195	LIKONI MEDICAL CLINIC	0	COAST	MOMBASA	LIKONI	LIKONI	LIKONI	SUBLOC CENTROID	6	PRIV	-4.091504	39.641694	{25A923A6-BBA3-4334-A162-421B4AFFAE06}
36.10388	-0.29448	3840	106	3KR LANET HEALTH CENTRE	3507	RIFT VALLEY	NAKURU	NAKURU MUNI.	LAKE NAKURU	LAKE NAKURU(NAT.PARK	GPS	9	AF	-0.29448	36.10388	{6F2F12FF-91AB-4A64-86DC-D48B34B2474B}
39.617913	-4.038617	3841	88	CHANGAMWE M&NH	681	COAST	MOMBASA	CHANGAMWE	PORT REITZ	PORT REITZ	DSA/DFH(MOH)-UNFPA REPORT	7	PRIV	-4.038617	39.617913	{1B7DE8F8-2A10-4DB6-910A-97EB9F7AB0F7}
38.022523	-1.527027	3842	77	KISASI MEDICAL CLINIC	0	EASTERN	KITUI	CHULUNI	KISASI	MASIMBINI	1:50000 MAPS	6	PRIV	-1.527027	38.022523	{7CF969FC-5841-4FA7-88E1-B8FA047F94D5}
34.76172	-0.86059	3843	30	MOGONGA NURSING & MATERNITY HOME	2329	NYANZA	GUCHA	KENYENYA	MAJOGE BORABU	IGORERA	GPS	7	PRIV	-0.86059	34.76172	{C1D1A22A-9EE2-43B2-9CD6-D1D1FBAEB0A9}
39.68	-4.04	3844	90	COAST IMAGING CLINIC LTD	0	COAST	MOMBASA	KISAUNI	KONGOWEA	KONGOWEA	ILRI VILLAGES	8	PRIV	-4.04	39.68	{D6CBAB65-A60E-4A5E-9FBB-B3D055F0F132}
36.3249	-0.5023	3845	107	5TH K.A.R. GILGIL  REGIONAL HOSPITAL	0	RIFT VALLEY	NAKURU	GILGIL	GILGIL	GILGIL	HD MAPS	9	AF	-0.5023	36.3249	{211ECF77-AC53-41F0-A995-564784DBD5F6}
34.80323	-0.80143	3846	31	MOWHITE M& N HOME(FORMERLY IGARE MC)	4493	NYANZA	GUCHA	SAMETA	BASSI BOINTANGARE	IGARE	GPS	7	PRIV	-0.80143	34.80323	{84CA8C96-D79A-47BE-87D7-40F789F8D085}
38.264307	-1.927272	3847	81	KIVINDINE CLINIC	0	EASTERN	KITUI	IKUTHA	KANZIKU	KIVANDENI	SUBLOC CENTROID	6	PRIV	-1.927272	38.264307	{5124E5BD-B050-444C-A520-18793FC15247}
33.992107	0.066948	3848	41	VICTORIA MNH	0	WESTERN	BUSIA	BUDALANGI	KHAJULA	MABINJU/MABUSI	AMKENI	7	PRIV	0.066948	33.992107	{0245FC4C-0B3E-4085-9C36-4E53E7ACAAA2}
39.662489	-4.081399	3849	196	LIKONI SOUTH CLINIC	0	COAST	MOMBASA	LIKONI	LIKONI	TIMBWANI	ILRI VILLAGES	6	PRIV	-4.081399	39.662489	{C11B2493-E7CF-4DD8-A8AB-13F1E125DDEF}
39.659953	-4.106414	3850	91	CORNER MTONGWE M&NH	4531	COAST	MOMBASA	LIKONI	LIKONI	TIMBWANI	DSA/DFH(MOH)-UNFPA REPORT	7	PRIV	-4.106414	39.659953	{DFA3EADA-4757-4D0C-A24A-C2CD43972E54}
34.4593	-0.5591	3851	35	HOMA BAY M N H	4588	NYANZA	HOMA BAY	ASEGO	HOMA BAY TOWN	ARUJO	HD MAPS	7	PRIV	-0.5591	34.4593	{357D594F-8502-4F81-9332-C066C2F9560C}
37.83	-1.37	3852	82	KYULUNI MEDICAL CLINIC	0	EASTERN	KITUI	YATTA	KWA VONZA	MIKUYUNI(KITUI)	ILRI VILLAGES	6	PRIV	-1.37	37.83	{623569B0-4EA7-4B4E-A31F-B994119FF7DC}
34.58	0.23	3853	48	INAYA MATERNITY & NURSING HOME	2276	WESTERN	BUTERE/MUMIAS	BUTERE	NORTH MARAMA	INAYA	DHMT	7	PRIV	0.23	34.58	{9D0A3F6F-60E2-4ED4-A886-8C53ED331D54}
39.6644	-4.01702	3854	198	MAKUPA HOSPITAL	0	COAST	MOMBASA	KISAUNI	KISAUNI	JUNDA	1:50000 MAPS	5	PRIV	-4.01702	39.6644	{D5F59650-B865-41DF-A5B9-9579432A6B3E}
36.08055	-0.28823	3855	109	BONDENI DISP	4610	RIFT VALLEY	NAKURU	NAKURU MUNI.	CENTRAL	BAHARINI	GPS	9	OTHER MIN	-0.28823	36.08055	{BAFEFB52-C7E6-425C-818C-DDB65716D970}
39.697198	-4.003186	3856	92	ENE MEDICARE CENTRE	0	COAST	MOMBASA	KISAUNI	KISAUNI	KISAUNI	AMKENI	7	PRIV	-4.003186	39.697198	{F5AC061F-5F05-4AC6-8B56-5629C348AE00}
34.459601	-0.528492	3857	36	HOMA BAY NUTRITION & REHAB CLINIC	2527	NYANZA	HOMA BAY	ASEGO	HOMA BAY TOWN	TOWN(HOMABAY)	SUBLOC CENTROID	8	MISS	-0.528492	34.459601	{E687EF48-6795-46FC-BCDE-D2F6673280D5}
37.913969	-1.600775	3858	84	MALIKU MEDICAL CLINIC	0	EASTERN	KITUI	CENTRAL	MALIKU	MALIKU	SUBLOC CENTROID	6	PRIV	-1.600775	37.913969	{06606741-905C-49C2-A505-CF41B989187A}
39.680556	-4.065309	3859	199	MARIE STOPES CLINIC	3310	COAST	MOMBASA	ISLAND	GANJONI	KIZINGO(MOMBASA)	DSA/DFH(MOH)-UNFPA REPORT	6	PRIV	-4.065309	39.680556	{257AF697-1557-4543-A685-0A2FFC58C87D}
34.487221	0.32893	3860	49	LUMINO MATERNITY AND NURSING HOME	4214	WESTERN	BUTERE/MUMIAS	MUMIAS	NABONGO	TOWNSHIP	AMKENI	7	PRIV	0.32893	34.487221	{24ECA947-582E-41BA-A03B-29E60CF7C617}
35.966041	-0.573515	3861	110	EGERTON UNIVERSITY HEALTH CENTRE	1763	RIFT VALLEY	NAKURU	MAU NAROK	MAU NAROK	SIAPEI	GPS	9	OTHER MIN	-0.573515	35.966041	{0903C1FD-86E6-4287-B8A7-53AC93D06180}
39.678725	-4.065552	3862	93	F.P.A.K.  CLINIC	3171	COAST	MOMBASA	ISLAND	GANJONI	KIZINGO(MOMBASA)	DSA/DFH(MOH)-UNFPA REPORT	8	NGO	-4.065552	39.678725	{FCB14DBC-9F9A-42E3-A89A-E911FF4854C4}
34.4572	-0.54155	3863	38	LABASIN M N H	2503	NYANZA	HOMA BAY	ASEGO	HOMA BAY TOWN	ARUJO	HD MAPS	7	PRIV	-0.54155	34.4572	{CC3902B4-EEB3-4126-A24A-63FE6A851775}
37.991043	-1.305397	3864	86	MATINYANI MEDICAL CLINIC	4166	EASTERN	KITUI	KABATI	KALIA	KYONDONI(KITUI)	ILRI MKT CENTRE	6	PRIV	-1.305397	37.991043	{399BF69B-B822-418C-B93A-E48090CB904E}
39.617402	-4.007219	3865	204	MKOMANI CLINIC	3925	COAST	MOMBASA	CHANGAMWE	CHANGAMWE	CHANGAMWE	AMKENI	6	PRIV	-4.007219	39.617402	{5058AC9B-2A46-4E7F-A5F1-FF3630F29383}
39.675845	-4.06761	3866	94	GREEN CRESCENT M&N HOME	3530	COAST	MOMBASA	ISLAND	GANJONI	KIZINGO(MOMBASA)	DSA/DFH(MOH)-UNFPA REPORT	7	PRIV	-4.06761	39.675845	{43768BDA-2213-4D95-87E4-2A398343C818}
34.508	0.247105	3867	50	MARAMA SHIANDA MATERNITY HOME	6116	WESTERN	BUTERE/MUMIAS	BUTERE	CENTRAL MARAMA	MUTOMA	DSA/DFH(MOH)-UNFPA REPORT	7	PRIV	0.247105	34.508	{4456F71C-A9CB-42CB-BB4D-FF42748A5FD5}
36.05322	-0.27905	3868	111	FOREST INDUSTRIAL TRAINING CENTRE - FITC CLINIC	0	RIFT VALLEY	NAKURU	NAKURU MUNI.	KAPTEMBWO	VIWANDA	GPS	9	OTHER MIN	-0.27905	36.05322	{E7BEA2A5-7F6C-436C-844A-66897B73393C}
34.4366	-0.53451	3869	39	LADY MARGARET M N H	3428	NYANZA	HOMA BAY	ASEGO	HOMA BAY TOWN	ARUJO	HD MAPS	7	PRIV	-0.53451	34.4366	{323987CD-6BBA-4435-AD24-9B71CB919C09}
38.038018	-1.317568	3870	89	MISEWANI MEDICAL CLINIC	0	EASTERN	KITUI	CENTRAL	KYANGWITHYA EAST	IVAINI	1:50000 MAPS	6	PRIV	-1.317568	38.038018	{E6928D48-5E3E-422B-8977-4D45CBC30A0A}
39.65994	-4.047834	3871	95	GURU NANAK MNH	636	COAST	MOMBASA	ISLAND	MAJENGO	MAJENGO(MOMBASA)	DSA/DFH(MOH)-UNFPA REPORT	7	PRIV	-4.047834	39.65994	{31C47B06-EE49-4EE3-952F-47629B8E946A}
39.655026	-4.075521	3872	205	MOMBASA HOSPITAL	697	COAST	MOMBASA	LIKONI	LIKONI	BOFU(MOMBASA)	DSA/DFH(MOH)-UNFPA REPORT	5	PRIV	-4.075521	39.655026	{6811CC4E-62BB-4676-B1FB-2FCA638DD3F5}
34.490306	0.346343	3873	52	MUMIAS M&N HOME	3738	WESTERN	BUTERE/MUMIAS	MUMIAS	NABONGO	TOWNSHIP	AMKENI	7	PRIV	0.346343	34.490306	{183FBCAE-A495-460B-8B9A-9D45F8D41ADF}
35.76769	-0.22227	3874	112	G.S.U MOLO DISP	1744	RIFT VALLEY	NAKURU	MOLO	SACHANGWAN	KABIANGA(NAKURU)	GPS	9	AF	-0.22227	35.76769	{E16DD344-B5B2-46AA-B411-DFF6C0AEA8D8}
34.3332	-0.72645	3875	40	OSANO M N H	1422	NYANZA	HOMA BAY	NDHIWA	WEST KANYAMWA	KWAMO	HD MAPS	7	PRIV	-0.72645	34.3332	{CFFAEF72-060A-46AB-8080-D387A1155BD4}
38.199623	-1.859235	3876	93	MUTOMO PHC	3970	EASTERN	KITUI	MUTOMO	MUTOMO	KITOO(MUTOMO)	ILRI MKT CENTRE	6	PRIV	-1.859235	38.199623	{9D8ABBB5-58F3-481D-98D3-AB451CC27A45}
39.659909	-4.079279	3877	208	MTONGWE HEALTH SUB CENTRE	0	COAST	MOMBASA	LIKONI	LIKONI	BOFU(MOMBASA)	1:50000 MAPS	6	PRIV	-4.079279	39.659909	{6B4E9F3F-110B-43CE-8E5D-3E264A191C18}
39.699354	-3.991363	3878	97	KIEMBENI COMMUNITY HOSP	0	COAST	MOMBASA	KISAUNI	BAMBURI	BAMBURI	AMKENI	7	PRIV	-3.991363	39.699354	{2BD28D18-0960-4037-875E-DD92A0063AAB}
34.773043	0.203602	3879	64	CENTRAL M&NH	3735	WESTERN	KAKAMEGA	SHINYALU	KHAYEGA	SHITOCHI	AMKENI	7	PRIV	0.203602	34.773043	{708AED61-D68B-4460-95F4-A031A0B99363}
36.31712	-0.50329	3880	113	GILGIL MIR DISP	1722	RIFT VALLEY	NAKURU	GILGIL	GILGIL	GILGIL	GPS	9	AF	-0.50329	36.31712	{086E04F0-5531-44F7-BA53-A7D31B6352FA}
34.453	-0.81	3881	42	SALLY NURSING HOME	3914	NYANZA	HOMA BAY	RIANA	SOUTH KABUOCH	KAGURIA KAMENYA	ILRI TOWNS	7	PRIV	-0.81	34.453	{11B76755-D1E9-4FF4-AB73-FB2C15BACDB8}
39.696283	-4.016805	3882	211	MWANDONI MEDICAL CLINIC	0	COAST	MOMBASA	KISAUNI	KISAUNI	KISAUNI	ILRI MKT CENTRE	6	PRIV	-4.016805	39.696283	{670B5FCC-AFEF-4A87-B6D4-0EF5840F4B26}
37.9844	-1.18072	3883	94	MUTONGUNI DISP	4138	EASTERN	KITUI	KABATI	MUTONGUNI	KAIMU	DSA/DFH(MOH)-UNFPA REPORT	4	PRIV	-1.18072	37.9844	{70CFEF21-2D20-405E-9566-353536930EA3}
39.677462	-4.067468	3884	100	LIKONI NURSING HOME	3537	COAST	MOMBASA	ISLAND	GANJONI	KIZINGO(MOMBASA)	DSA/DFH(MOH)-UNFPA REPORT	7	PRIV	-4.067468	39.677462	{3AA2205D-0951-4F45-8270-23FA443E19EC}
36.41526	-0.65391	3885	114	GK FARM DISP	4616	RIFT VALLEY	NAKURU	NAIVASHA	NAIVASHA TOWN	SOKONI(NAKURU)	GPS	9	OTHER MIN	-0.65391	36.41526	{5F4A5411-7625-4572-B692-FFEFC3C34451}
34.852345	0.442693	3886	65	EAST WANGA NURSING HOME	0	WESTERN	KAKAMEGA	KABRAS	KABRAS EAST	MUSINGU	AMKENI	7	PRIV	0.442693	34.852345	{2DB41225-5A98-41B8-BBE0-C59917669B77}
34.463	-0.52338	3887	43	ST. PAUL'S MISS H C	3293	NYANZA	HOMA BAY	ASEGO	HOMA BAY TOWN	TOWN(HOMABAY)	HD MAPS	7	MISS	-0.52338	34.463	{C8DE9D44-2D1B-4C8C-B57B-15222EB07295}
39.676544	-4.062756	3888	212	MWEMBE TAYARI CLINIC	0	COAST	MOMBASA	ISLAND	GANJONI	KIZINGO(MOMBASA)	DSA/DFH(MOH)-UNFPA REPORT	6	PRIV	-4.062756	39.676544	{A0115F79-F6AA-44DA-B634-2A4E926A3F2B}
38.012276	-1.374306	3889	101	THE KITUI HOSPITAL	4136	EASTERN	KITUI	CHULUNI	NZAMBANI	KYANIKA(KITUI)	ILRI TOWNS	5	PRIV	-1.374306	38.012276	{8F5C62EB-40E4-4C96-BCC5-CD05B5AAF84A}
39.65	-4.08	3890	101	LIKONI SCHOOL FOR THE BLIND DISP	4534	COAST	MOMBASA	LIKONI	LIKONI	BOFU(MOMBASA)	ILRI VILLAGES	8	MISS	-4.08	39.65	{6F0D5588-50DE-4472-A8B5-E24FAB17DD5F}
37.978158	-1.181497	3891	102	TULIA TREATMENT CLINIC	4164	EASTERN	KITUI	KABATI	MUTONGUNI	KAIMU	ILRI MKT CENTRE	6	PRIV	-1.181497	37.978158	{67D1085B-4457-4390-81B6-C3D6B4C7DE81}
36.43879	-0.70664	3892	115	GK OPEN PRISON DISP (NAIVASHA)	1748	RIFT VALLEY	NAKURU	NAIVASHA	NAIVASHA TOWN	SOKONI(NAKURU)	GPS	9	OTHER MIN	-0.70664	36.43879	{699D5F86-21A2-4B43-8A15-5AB52613FA98}
34.4644	-0.52325	3893	44	VICTORIA M N H	3647	NYANZA	HOMA BAY	ASEGO	HOMA BAY TOWN	TOWN(HOMABAY)	HD MAPS	7	PRIV	-0.52325	34.4644	{1A3DB3D8-37A1-4E33-A37C-11102B55FA22}
39.661711	-4.042717	3894	103	MAKUPA MNH	3529	COAST	MOMBASA	ISLAND	TONONOKA	TONONOKA	DSA/DFH(MOH)-UNFPA REPORT	7	PRIV	-4.042717	39.661711	{53074FB9-2520-432F-8CC2-00B29D56D143}
34.755453	0.291132	3895	66	EMUKABA MNH	3205	WESTERN	KAKAMEGA	MUNICIPALITY	SHIEYWE	TOWNSHIP(KAKAMEGA)	AMKENI	7	PRIV	0.291132	34.755453	{BA37358E-99FA-4218-9F56-D87B28F4D1C0}
39.638071	-4.0502	3896	214	NEW MVITA HOSPITAL	0	COAST	MOMBASA	LIKONI	MTONGWE	MTONGWE	ILRI VILLAGES	5	PRIV	-4.0502	39.638071	{838CCE86-3CB0-4444-B5C4-109C7B5D6A89}
37.27	-1.5205	3897	106	BETHANY HOSPITAL	1036	EASTERN	MACHAKOS	CENTRAL	MASAKU	EASTLEIGH	HD MAPS	5	PRIV	-1.5205	37.27	{69FD4773-5AC8-44D3-BED4-0D4D8F19A074}
36.43879	-0.70664	3898	116	GK PRISON DISP (NAIVASHA)	1749	RIFT VALLEY	NAKURU	NAIVASHA	NAIVASHA TOWN	SOKONI(NAKURU)	GPS	9	OTHER MIN	-0.70664	36.43879	{EFD0CAB6-23DA-40F5-9100-F970D457F1FA}
39.667497	-4.053967	3899	104	MARY IMMACULATE MNH	691	COAST	MOMBASA	ISLAND	MAJENGO	MWEMBE TAYARI	DSA/DFH(MOH)-UNFPA REPORT	7	PRIV	-4.053967	39.667497	{C2FD22B3-A324-469B-BFF2-25A4DD2E0A3A}
39.677274	-4.067132	3900	217	PANDYA MEMORIAL HOSPITAL	698	COAST	MOMBASA	ISLAND	GANJONI	KIZINGO(MOMBASA)	DSA/DFH(MOH)-UNFPA REPORT	5	PRIV	-4.067132	39.677274	{5E7C50D2-6262-406C-9A88-C5AD952CC4EF}
34.675534	0.27976	3901	67	ESHISIRU M N H	2404	WESTERN	KAKAMEGA	LURAMBI	BUTSOTSO SOUTH	ESHIBULI	AMKENI	7	PRIV	0.27976	34.675534	{A21B31E4-3638-42A4-A930-B93D49DC95C0}
34.77107	-0.66931	3902	37	FPAK KISII CLINIC	3022	NYANZA	KISII CENTRAL	TOWNSHIP	TOWNSHIP	TOWNSHIP(KISII)	GPS	8	NGO	-0.66931	34.77107	{E5713789-A2BD-4F07-9577-E1005DECCC47}
36.905714	-1.445688	3903	107	CANAAN MEDICAL CLINIC	0	EASTERN	MACHAKOS	MAVOKO	SETTLED AREA	ATHI RIVER NORTH	ILRI MKT CENTRE	6	PRIV	-1.445688	36.905714	{E30D6536-373A-4F1D-AE89-82B23D403A71}
39.675694	-4.054932	3904	106	MVITA MATERNITY HOSP	3906	COAST	MOMBASA	ISLAND	OLD TOWN	MJI WA KALE	DSA/DFH(MOH)-UNFPA REPORT	7	PRIV	-4.054932	39.675694	{27C896D6-7863-4616-9C36-87BB12A14E42}
36.43879	-0.70664	3905	117	GK PRISON MAXIMUM DISP (NAIVASHA)	2780	RIFT VALLEY	NAKURU	NAIVASHA	NAIVASHA TOWN	SOKONI(NAKURU)	GPS	9	OTHER MIN	-0.70664	36.43879	{C82958D4-5C3F-4DE3-AD03-92C723F5D0E0}
34.751059	0.282512	3906	68	FPAK CLINIC (KAKAMEGA)	3170	WESTERN	KAKAMEGA	MUNICIPALITY	SHIEYWE	TOWNSHIP(KAKAMEGA)	AMKENI	8	NGO	0.282512	34.751059	{5AF5BB8A-5836-4123-8FA7-ABCD0DD47400}
39.678732	-4.061297	3907	220	SAIFEE FOUNDATION CLINIC	640	COAST	MOMBASA	ISLAND	GANJONI	KIZINGO(MOMBASA)	DSA/DFH(MOH)-UNFPA REPORT	6	PRIV	-4.061297	39.678732	{FA236CCF-FA34-4B61-AA61-478B667B0685}
34.9462	-0.77745	3908	38	GUCHA M AND N HOME	4244	NYANZA	KISII CENTRAL	MASABA	NYARIBARI NYAMAGESA	ICHUNI	GPS	7	PRIV	-0.77745	34.9462	{E0371240-89CF-41B0-B7C7-4E6BD61BCB41}
37.355084	-1.298303	3909	108	CENTRAL MEDICAL CLINIC	0	EASTERN	MACHAKOS	KANGUNDO	KANGUNDO	MUISUNI	ILRI MKT CENTRE	6	PRIV	-1.298303	37.355084	{87A2BE28-9FDF-403F-9965-7BBBF6C3A59F}
39.637375	-4.050336	3910	107	NEW NYALI BRIDGE NURSING HOME	3536	COAST	MOMBASA	LIKONI	MTONGWE	MTONGWE	ILRI MKT CENTRE	7	PRIV	-4.050336	39.637375	{DBDAC969-25CA-4B19-8A31-C2ED7EB952ED}
36.05448	-0.26324	3911	118	GK PRISON NAKURU DISP (NAKURU)	1754	RIFT VALLEY	NAKURU	NAKURU MUNI.	KAPTEMBWO	VIWANDA	GPS	9	OTHER MIN	-0.26324	36.05448	{D20042A8-F342-4E5A-A3FD-044BEA7DAC4F}
34.747519	0.282238	3912	69	GLORY NURSING HOME	3113	WESTERN	KAKAMEGA	MUNICIPALITY	SHIEYWE	TOWNSHIP(KAKAMEGA)	AMKENI	7	PRIV	0.282238	34.747519	{5B080105-5F46-4B60-85D1-A13C3FCD0AAB}
39.715448	-4.00128	3913	223	SHALOM HEALTH SERVICES	3670	COAST	MOMBASA	KISAUNI	BAMBURI	MWEMBE LEGEZA	DSA/DFH(MOH)-UNFPA REPORT	6	PRIV	-4.00128	39.715448	{85FC5744-6AF3-4A65-8EA1-9E3D3562801C}
37.27	-1.48	3914	109	CRESCENT MEDICAL CLINIC	0	EASTERN	MACHAKOS	CENTRAL	MUMBUNI	MUNGALA	ILRI VILLAGES	6	PRIV	-1.48	37.27	{C7F0D74A-AEAE-4459-A00D-EA6B8356E392}
34.78759	-0.68831	3915	39	ISANA NURSING HOME	4241	NYANZA	KISII CENTRAL	KEUMBU	BOSONGO	BOBARACHO	GPS	7	PRIV	-0.68831	34.78759	{EB2A1FA9-86B4-4C95-93E0-3C8648D38111}
39.607608	-4.040547	3916	108	NEW PORT REITZ MAT. HOME	703	COAST	MOMBASA	CHANGAMWE	PORT REITZ	PORT REITZ	DSA/DFH(MOH)-UNFPA REPORT	7	PRIV	-4.040547	39.607608	{A20829F8-0774-4F36-B4BF-3C8570AA58D2}
35.96116	-0.20293	3917	119	GSU KABARAK DISP	4632	RIFT VALLEY	NAKURU	RONGAI	LENGINET	KAMUNGEI(NAKURU)	GPS	9	OTHER MIN	-0.20293	35.96116	{A4A3B570-0960-4794-A6A6-CF6B7E474EBE}
34.754503	0.282265	3918	70	HIGHWAY NURSING HOME	2355	WESTERN	KAKAMEGA	MUNICIPALITY	BUKHUNGU	MAHIAKALO	AMKENI	7	PRIV	0.282265	34.754503	{05DCC0B4-67C1-4939-8342-2E235EEBBEFF}
